as_of_date,ticker,entry_price,predicted_price,predicted_return_pct,confidence,rf_confidence,gb_confidence,rf_r2,gb_r2,agreement_pct,actual_price,actual_return_pct,direction_correct
2024-09-09,RCAT,2.54,2.5,-1.57,2.4,1.8,3.0,0.0,0.0,1.2,2.945,15.94,False
2024-09-23,RCAT,3.15,3.52,11.75,1.3,0.2,2.4,0.0,0.0,6.0,2.54,-19.37,False
2024-10-07,RCAT,3.1,3.69,19.03,4.2,0.0,8.3,0.0,0.17618081243620998,6.8,3.64,17.42,True
2024-10-21,RCAT,2.965,3.1,4.55,1.6,0.0,3.3,0.0,0.0,7.7,3.05,2.87,True
2024-11-04,RCAT,3.26,3.82,17.18,1.0,1.0,1.0,0.0,0.0,5.0,3.745,14.88,True
2024-11-18,RCAT,4.9,5.12,4.49,1.4,1.4,1.4,0.0,0.0,8.6,9.6,95.92,True
2024-12-03,RCAT,9.175,9.25,0.82,5.3,7.2,3.4,0.0,0.0,5.2,7.7,-16.08,False
2024-12-17,RCAT,9.635,10.09,4.72,5.5,7.2,3.7,0.0,0.0,3.3,11.895,23.46,True
2025-01-02,RCAT,11.915,12.47,4.66,6.8,7.6,5.9,0.0,0.0,1.8,10.02,-15.9,False
2025-01-17,RCAT,8.55,9.71,13.57,6.5,6.7,6.3,0.00419107710972777,0.0,5.0,8.05,-5.85,False
2025-02-03,RCAT,8.81,9.37,6.36,5.3,7.1,3.6,0.0,0.0,1.0,10.74,21.91,True
2025-02-18,RCAT,8.91,9.61,7.86,4.0,4.8,3.1,0.0,0.0,0.4,6.61,-25.81,False
2025-03-04,RCAT,5.42,6.3,16.24,0.1,0.0,0.1,0.0,0.0,5.7,4.94,-8.86,False
2025-03-18,RCAT,5.14,5.6,8.95,0.0,0.0,0.0,0.0,0.0,1.1,6.16,19.84,True
2025-04-01,RCAT,6.38,7.05,10.5,0.0,0.0,0.0,0.0,0.0,4.8,6.62,3.76,True
2025-04-15,RCAT,5.74,6.25,8.89,0.1,0.0,0.1,0.0,0.0,1.3,5.01,-12.72,False
2025-04-30,RCAT,5.0,5.17,3.4,0.0,0.0,0.0,0.0,0.0,1.4,5.39,7.8,True
2025-05-14,RCAT,6.71,7.71,14.9,0.0,0.0,0.0,0.0,0.0,0.1,6.36,-5.22,False
2025-05-29,RCAT,5.985,6.16,2.92,0.3,0.3,0.3,0.0,0.0,1.6,7.3,21.97,True
2025-06-12,RCAT,8.76,10.14,15.75,0.1,0.1,0.1,0.0,0.0,7.3,6.88,-21.46,False
2025-06-27,RCAT,7.16,7.83,9.36,0.8,0.6,0.9,0.0,0.0,4.6,6.79,-5.17,False
2025-07-14,RCAT,10.33,11.73,13.55,0.7,0.1,1.3,0.0,0.0,1.7,9.41,-8.91,False
2025-07-28,RCAT,9.065,9.63,6.23,0.5,0.0,0.9,0.0,0.0,2.8,8.835,-2.54,False
2025-08-11,RCAT,9.37,10.46,11.63,0.3,0.0,0.7,0.0,0.0,0.6,9.18,-2.03,False
2025-08-25,RCAT,10.05,11.19,11.34,0.0,0.0,0.0,0.0,0.0,0.5,8.89,-11.54,False
2025-09-09,RCAT,8.6,8.79,2.21,0.0,0.0,0.0,0.0,0.0,5.3,10.83,25.93,True
2025-09-23,RCAT,11.76,13.89,18.11,0.0,0.0,0.0,0.0,0.0,3.1,10.355,-11.95,False
2025-10-07,RCAT,14.8,16.91,14.26,0.0,0.0,0.0,0.0,0.0,6.5,15.265,3.14,True
2025-10-21,RCAT,10.92,11.41,4.49,0.0,0.0,0.0,0.0,0.0,1.9,11.08,1.47,True
2025-11-04,RCAT,9.47,9.72,2.64,0.0,0.0,0.0,0.0,0.0,2.4,8.65,-8.66,False
2025-11-18,RCAT,7.11,7.61,7.03,0.0,0.0,0.0,0.0,0.0,2.2,7.28,2.39,True
2025-12-03,RCAT,7.535,7.71,2.32,0.0,0.0,0.0,0.0,0.0,0.4,8.365,11.02,True
2025-12-17,RCAT,6.885,7.11,3.27,0.1,0.0,0.2,0.0,0.0,0.3,9.11,32.32,True
2026-01-02,RCAT,9.16,9.23,0.76,0.0,0.0,0.0,0.0,0.0,5.4,11.69,27.62,True
2026-01-16,RCAT,13.66,13.91,1.83,1.1,1.8,0.5,0.0,0.0,1.3,14.235,4.21,True
2026-02-02,RCAT,13.61,13.67,0.44,1.6,2.5,0.6,0.0,0.0,3.2,13.705,0.7,True
2026-02-17,RCAT,11.41,12.53,9.82,1.4,2.0,0.8,0.0,0.0,2.3,12.875,12.84,True
2026-03-03,RCAT,14.69,16.86,14.77,2.7,4.6,0.8,0.0,0.0,4.3,14.645,-0.31,False
2026-03-17,RCAT,16.98,18.96,11.66,4.2,5.9,2.4,0.0,0.0,10.7,16.09,-5.24,False
2026-03-31,RCAT,13.08,14.0,7.03,3.3,4.6,2.1,0.0017021693270952154,0.0,1.1,13.04,-0.31,False
2026-04-15,RCAT,13.05,14.25,9.2,1.1,1.5,0.8,0.0,0.0,6.0,13.57,3.98,True
2026-04-29,RCAT,11.09,11.53,3.97,0.9,1.6,0.1,0.0,0.0,0.2,10.61,-4.33,False
2026-05-13,RCAT,9.4,10.29,9.47,0.3,0.6,0.0,0.0,0.0,3.4,8.925,-5.05,False
2026-05-28,RCAT,14.125,16.47,16.6,1.2,1.5,1.0,0.0,0.0,5.8,14.725,4.25,True
2026-06-11,RCAT,12.01,12.78,6.41,0.9,1.1,0.6,0.0,0.0,0.2,11.44,-4.75,False
2026-06-26,RCAT,9.29,9.18,-1.18,0.8,0.0,1.6,0.0,0.0,4.0,10.11,8.83,False
2024-09-09,REAL,2.345,2.74,16.84,0.0,0.0,0.0,0.0,0.0,0.7,2.79,18.98,True
2024-09-23,REAL,3.2,3.36,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.13,-2.19,False
2024-10-07,REAL,3.23,3.34,3.41,0.0,0.0,0.0,0.0,0.0,2.7,3.32,2.79,True
2024-10-21,REAL,3.03,3.09,1.98,0.0,0.0,0.0,0.0,0.0,2.9,2.97,-1.98,False
2024-11-04,REAL,3.06,2.94,-3.92,0.0,0.0,0.0,0.0,0.0,1.7,3.77,23.2,False
2024-11-18,REAL,4.015,3.97,-1.12,0.0,0.0,0.0,0.0,0.0,2.3,5.32,32.5,False
2024-12-03,REAL,5.9,5.97,1.19,0.0,0.0,0.0,0.0,0.0,0.7,9.08,53.9,True
2024-12-17,REAL,9.505,9.64,1.42,0.3,0.7,0.0,0.0,0.0,0.9,9.31,-2.05,False
2025-01-02,REAL,9.83,9.91,0.81,0.3,0.7,0.0,0.0,0.0,0.5,8.72,-11.29,False
2025-01-17,REAL,9.505,9.16,-3.63,0.0,0.0,0.0,0.0,0.0,6.1,9.25,-2.68,True
2025-02-03,REAL,9.06,8.98,-0.88,0.2,0.4,0.0,0.0,0.0,0.3,8.02,-11.48,True
2025-02-18,REAL,8.19,7.88,-3.79,0.7,1.3,0.0,0.0,0.0,5.8,6.735,-17.77,True
2025-03-04,REAL,5.675,5.74,1.15,1.3,2.3,0.4,0.0,0.0,3.1,5.42,-4.49,False
2025-03-18,REAL,5.7,5.89,3.33,3.5,4.6,2.4,0.027797786825012993,0.0,18.0,6.28,10.18,True
2025-04-01,REAL,5.57,6.22,11.67,1.6,2.1,1.0,0.01744451461937957,0.0,0.8,4.96,-10.95,False
2025-04-15,REAL,5.08,5.8,14.17,0.2,0.0,0.4,0.0,0.0,6.9,5.76,13.39,True
2025-04-30,REAL,5.79,5.89,1.73,0.0,0.0,0.0,0.0,0.0,2.9,7.05,21.76,True
2025-05-14,REAL,5.7,5.84,2.46,0.2,0.0,0.4,0.0,0.0,1.2,5.04,-11.58,False
2025-05-29,REAL,5.545,5.67,2.25,0.0,0.0,0.0,0.0,0.0,4.8,5.56,0.27,True
2025-06-12,REAL,5.32,5.17,-2.82,0.0,0.0,0.0,0.0,0.0,1.7,5.1,-4.14,True
2025-06-27,REAL,4.89,5.22,6.75,0.0,0.0,0.0,0.0,0.0,9.4,5.25,7.36,True
2025-07-14,REAL,5.25,5.02,-4.38,0.1,0.3,0.0,0.0,0.0,3.8,5.91,12.57,False
2025-07-28,REAL,5.65,5.5,-2.65,0.0,0.0,0.0,0.0,0.0,2.2,5.77,2.12,False
2025-08-11,REAL,6.555,6.65,1.45,0.1,0.2,0.0,0.0,0.0,0.3,8.04,22.65,True
2025-08-25,REAL,7.26,7.27,0.14,0.2,0.5,0.0,0.0,0.0,0.8,7.65,5.37,True
2025-09-09,REAL,8.29,8.34,0.6,0.4,0.8,0.0,0.0,0.0,1.1,10.065,21.41,True
2025-09-23,REAL,10.51,11.41,8.56,0.8,1.2,0.5,0.0,0.0,4.1,10.63,1.14,True
2025-10-07,REAL,10.39,10.43,0.38,0.9,1.2,0.7,0.0,0.0,0.6,10.31,-0.77,False
2025-10-21,REAL,12.14,12.16,0.16,0.8,1.4,0.3,0.0,0.0,1.6,12.61,3.87,True
2025-11-04,REAL,11.18,11.18,0.0,1.6,1.8,1.3,0.0,0.0,0.5,15.49,38.55,False
2025-11-18,REAL,13.66,13.54,-0.88,0.5,1.0,0.0,0.0,0.0,1.0,14.47,5.93,False
2025-12-03,REAL,14.15,13.54,-4.31,0.0,0.0,0.0,0.0,0.0,1.7,14.64,3.46,False
2025-12-17,REAL,14.71,14.11,-4.08,0.0,0.0,0.0,0.0,0.0,0.1,16.23,10.33,False
2026-01-02,REAL,15.78,15.13,-4.12,0.0,0.0,0.0,0.0,0.0,0.3,16.45,4.25,False
2026-01-16,REAL,16.585,16.06,-3.17,0.0,0.0,0.0,0.0,0.0,0.8,15.86,-4.37,True
2026-02-02,REAL,14.72,14.5,-1.49,0.0,0.0,0.0,0.0,0.0,1.2,12.91,-12.3,True
2026-02-17,REAL,10.9,11.04,1.28,0.3,0.7,0.0,0.0,0.0,0.7,11.6,6.42,True
2026-03-03,REAL,11.635,11.54,-0.82,1.9,3.0,0.7,0.0,0.0,4.4,10.64,-8.55,True
2026-03-17,REAL,9.95,11.43,14.87,0.3,0.7,0.0,0.0,0.0,7.6,8.855,-11.01,False
2026-03-31,REAL,9.075,10.59,16.69,0.0,0.0,0.0,0.0,0.0,5.7,10.17,12.07,True
2026-04-15,REAL,10.51,11.9,13.23,0.2,0.4,0.0,0.0,0.0,8.4,12.24,16.46,True
2026-04-29,REAL,11.77,12.01,2.04,0.7,1.1,0.2,0.0,0.0,0.0,12.99,10.37,True
2026-05-13,REAL,9.425,9.43,0.05,0.1,0.1,0.0,0.0,0.0,3.5,9.43,0.05,True
2026-05-28,REAL,9.81,10.13,3.26,0.3,0.3,0.3,0.0,0.0,2.3,9.07,-7.54,False
2026-06-11,REAL,9.845,9.8,-0.46,0.3,0.3,0.4,0.0,0.0,4.7,12.45,26.46,False
2026-06-26,REAL,12.16,12.23,0.58,1.0,2.0,0.0,0.0,0.0,4.0,11.44,-5.92,False
2024-09-09,REXR,49.87,48.84,-2.07,0.0,0.0,0.0,0.0,0.0,0.5,51.26,2.79,False
2024-09-23,REXR,51.82,50.77,-2.03,0.0,0.0,0.0,0.0,0.0,1.4,50.31,-2.91,True
2024-10-07,REXR,47.44,47.16,-0.59,0.0,0.0,0.0,0.0,0.0,0.4,47.305,-0.28,True
2024-10-21,REXR,44.7,43.62,-2.42,0.8,0.8,0.8,0.0,0.0,2.8,44.25,-1.01,True
2024-11-04,REXR,43.155,43.83,1.56,3.0,4.3,1.8,0.0,0.0,3.0,42.75,-0.94,False
2024-11-18,REXR,42.71,42.5,-0.49,0.1,0.0,0.3,0.0,0.0,0.8,42.89,0.42,False
2024-12-03,REXR,42.11,41.48,-1.5,1.9,2.4,1.5,0.0,0.0,0.4,41.205,-2.15,True
2024-12-17,REXR,39.92,39.23,-1.73,1.4,1.5,1.2,0.0,0.0,1.9,38.69,-3.08,True
2025-01-02,REXR,38.43,38.45,0.05,2.1,2.6,1.6,0.0,0.0,0.1,37.2,-3.2,False
2025-01-17,REXR,39.0,38.53,-1.21,1.8,1.4,2.3,0.0,0.0,2.2,41.45,6.28,False
2025-02-03,REXR,40.075,40.55,1.19,1.2,2.5,0.0,0.0,0.0,0.1,40.34,0.66,True
2025-02-18,REXR,40.985,41.97,2.4,1.7,3.0,0.4,0.0,0.0,2.4,40.65,-0.82,False
2025-03-04,REXR,40.4,41.03,1.56,0.1,0.3,0.0,0.0,0.0,2.1,39.595,-1.99,False
2025-03-18,REXR,40.71,40.63,-0.2,0.4,0.8,0.0,0.0,0.0,0.1,39.62,-2.68,True
2025-04-01,REXR,39.15,38.8,-0.89,0.0,0.0,0.0,0.0,0.0,0.7,31.6,-19.28,True
2025-04-15,REXR,32.525,33.18,2.01,0.2,0.5,0.0,0.0,0.0,1.8,33.04,1.58,True
2025-04-30,REXR,33.08,33.7,1.87,0.0,0.0,0.0,0.0,0.0,2.4,33.71,1.9,True
2025-05-14,REXR,35.125,35.4,0.78,0.2,0.5,0.0,0.0,0.0,0.4,34.04,-3.09,False
2025-05-29,REXR,35.33,35.56,0.65,0.3,0.0,0.7,0.0,0.0,1.0,35.525,0.55,True
2025-06-12,REXR,36.945,37.44,1.34,2.8,3.7,1.9,0.01131391660769121,0.0,0.5,36.56,-1.04,False
2025-06-27,REXR,36.24,36.83,1.63,0.6,1.1,0.0,0.0,0.0,1.6,36.75,1.41,True
2025-07-14,REXR,37.11,37.32,0.57,2.1,2.3,1.9,0.007801861926790887,0.0,1.1,36.91,-0.54,False
2025-07-28,REXR,36.975,37.3,0.88,5.2,5.1,5.2,0.03559146066072971,0.038764626896423016,1.1,36.15,-2.23,False
2025-08-11,REXR,36.425,36.15,-0.75,1.3,1.1,1.5,0.002281214825220479,0.0,0.1,37.68,3.45,False
2025-08-25,REXR,40.105,40.06,-0.11,0.0,0.0,0.0,0.02974682278115026,0.0,0.9,40.275,0.42,False
2025-09-09,REXR,42.75,42.7,-0.12,0.0,0.0,0.0,0.0,0.0,0.7,42.8,0.12,False
2025-09-23,REXR,42.23,42.27,0.09,0.0,0.0,0.0,0.0,0.0,0.7,41.09,-2.7,False
2025-10-07,REXR,41.61,41.28,-0.79,0.0,0.0,0.0,0.0,0.0,0.6,40.93,-1.63,True
2025-10-21,REXR,43.4,43.08,-0.74,0.0,0.0,0.0,0.0,0.0,0.9,42.5,-2.07,True
2025-11-04,REXR,41.345,40.23,-2.7,0.0,0.0,0.0,0.0,0.0,1.8,42.22,2.12,False
2025-11-18,REXR,40.78,39.78,-2.45,0.0,0.0,0.0,0.0,0.0,1.4,41.415,1.56,False
2025-12-03,REXR,41.645,41.92,0.66,0.0,0.0,0.0,0.0,0.0,0.2,40.815,-1.99,False
2025-12-17,REXR,41.22,40.98,-0.58,0.0,0.0,0.0,0.0,0.0,0.8,39.86,-3.3,True
2026-01-02,REXR,39.02,38.3,-1.85,0.0,0.0,0.0,0.0,0.0,0.1,40.755,4.45,False
2026-01-16,REXR,41.0,40.65,-0.85,0.0,0.0,0.0,0.0,0.0,0.4,39.42,-3.85,True
2026-02-02,REXR,40.285,40.11,-0.43,0.0,0.0,0.0,0.0,0.0,0.7,38.475,-4.49,True
2026-02-17,REXR,37.58,36.96,-1.65,0.0,0.0,0.0,0.0,0.0,0.1,37.15,-1.14,True
2026-03-03,REXR,37.13,36.05,-2.91,0.0,0.0,0.0,0.0,0.0,0.6,35.71,-3.82,True
2026-03-17,REXR,34.87,34.61,-0.75,0.0,0.0,0.0,0.0,0.0,0.8,34.005,-2.48,True
2026-03-31,REXR,32.73,33.11,1.16,0.0,0.0,0.0,0.0,0.0,0.3,34.25,4.64,True
2026-04-15,REXR,35.69,35.67,-0.06,0.1,0.0,0.1,0.0,0.0,1.8,36.25,1.57,False
2026-04-29,REXR,35.51,35.46,-0.14,0.3,0.6,0.0,0.0,0.0,0.9,36.24,2.06,False
2026-05-13,REXR,35.6,35.95,0.98,0.0,0.0,0.0,0.0,0.0,1.0,36.02,1.18,True
2026-05-28,REXR,36.01,36.22,0.58,0.0,0.0,0.0,0.0,0.0,0.4,34.2,-5.03,False
2026-06-11,REXR,34.7,34.48,-0.63,0.0,0.0,0.0,0.0,0.0,0.3,33.09,-4.64,True
2026-06-26,REXR,34.32,33.84,-1.4,0.0,0.0,0.0,0.0,0.0,0.1,34.255,-0.19,True
2024-09-09,RHI,61.76,62.01,0.4,1.0,1.4,0.6,0.0,0.0,0.0,63.29,2.48,True
2024-09-23,RHI,68.275,68.49,0.31,1.8,1.4,2.2,0.0,0.0,0.3,67.42,-1.25,False
2024-10-07,RHI,66.84,67.08,0.36,5.5,7.6,3.4,0.06447238921745369,0.0,1.0,67.7,1.29,True
2024-10-21,RHI,65.54,65.06,-0.73,2.0,0.7,3.3,0.0,0.0,0.5,69.16,5.52,False
2024-11-04,RHI,68.39,68.95,0.82,0.9,0.0,1.9,0.0,0.0,1.3,76.27,11.52,True
2024-11-18,RHI,73.36,73.72,0.49,3.1,0.8,5.5,0.0,0.01242516049414033,0.6,75.78,3.3,True
2024-12-03,RHI,73.37,73.78,0.56,0.8,0.0,1.7,0.0,0.0,1.2,74.44,1.46,True
2024-12-17,RHI,74.19,74.5,0.42,0.3,0.6,0.0,0.0,0.0,0.1,71.3,-3.9,False
2025-01-02,RHI,68.47,69.88,2.06,0.0,0.0,0.0,0.0,0.0,1.2,65.5,-4.34,False
2025-01-17,RHI,70.92,71.51,0.83,0.0,0.0,0.0,0.0,0.0,0.8,70.21,-1.0,False
2025-02-03,RHI,63.32,63.95,0.99,1.6,0.0,3.2,0.0,0.0,1.4,59.4,-6.19,False
2025-02-18,RHI,59.8,60.91,1.86,0.1,0.0,0.2,0.0,0.0,1.7,59.62,-0.3,False
2025-03-04,RHI,54.98,56.23,2.27,0.0,0.0,0.0,0.0,0.0,1.7,54.15,-1.51,False
2025-03-18,RHI,54.05,55.09,1.92,0.0,0.0,0.0,0.0,0.0,0.7,53.47,-1.07,False
2025-04-01,RHI,54.01,55.11,2.04,0.0,0.0,0.0,0.0,0.0,1.6,46.33,-14.22,False
2025-04-15,RHI,48.38,49.09,1.47,0.0,0.0,0.0,0.0,0.0,1.4,46.5,-3.89,False
2025-04-30,RHI,44.29,44.85,1.26,0.0,0.0,0.0,0.0,0.0,1.1,43.4,-2.01,False
2025-05-14,RHI,47.33,47.0,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,45.58,-3.7,True
2025-05-29,RHI,46.45,46.6,0.32,0.0,0.0,0.0,0.0,0.0,0.7,43.58,-6.18,False
2025-06-12,RHI,43.79,44.56,1.76,0.1,0.2,0.0,0.0,0.0,1.8,40.3,-7.97,False
2025-06-27,RHI,41.27,41.73,1.11,0.1,0.2,0.0,0.0,0.0,2.4,41.17,-0.24,False
2025-07-14,RHI,41.155,41.47,0.77,4.2,6.3,2.1,0.0,0.0,1.0,41.805,1.58,True
2025-07-28,RHI,39.51,39.25,-0.66,7.1,8.2,6.0,0.0,0.0,0.5,35.26,-10.76,True
2025-08-11,RHI,33.68,33.69,0.03,1.2,2.4,0.0,0.0,0.0,1.4,35.81,6.32,True
2025-08-25,RHI,37.8,37.09,-1.88,3.0,4.9,1.1,0.0,0.0,0.2,37.22,-1.53,True
2025-09-09,RHI,35.86,36.15,0.81,2.8,4.8,0.8,0.0,0.0,1.2,35.49,-1.03,False
2025-09-23,RHI,33.78,33.57,-0.62,3.3,5.3,1.3,0.0,0.0,0.8,33.985,0.61,False
2025-10-07,RHI,33.19,32.91,-0.84,4.2,7.2,1.3,0.0,0.0,0.0,32.61,-1.75,True
2025-10-21,RHI,30.95,30.58,-1.2,3.4,5.4,1.4,0.0,0.0,0.7,29.04,-6.17,True
2025-11-04,RHI,25.47,25.46,-0.04,2.3,3.2,1.4,0.0,0.0,1.1,27.69,8.72,False
2025-11-18,RHI,26.25,26.25,0.0,4.0,5.2,2.9,0.0,0.0,1.1,27.32,4.08,False
2025-12-03,RHI,27.42,26.82,-2.19,6.2,6.3,6.0,0.013815888049501734,0.0,1.0,27.33,-0.33,True
2025-12-17,RHI,28.245,27.48,-2.71,5.7,6.3,5.1,0.0,0.0,0.9,27.505,-2.62,True
2026-01-02,RHI,27.35,26.95,-1.46,4.2,5.8,2.7,0.0,0.0,0.8,29.07,6.29,False
2026-01-16,RHI,28.335,28.03,-1.08,2.9,3.6,2.2,0.0,0.0,0.3,28.335,0.0,True
2026-02-02,RHI,33.99,33.59,-1.18,3.0,3.3,2.7,0.023508377230248678,0.0,0.3,29.1,-14.39,True
2026-02-17,RHI,24.81,23.98,-3.35,8.0,4.9,11.0,0.0,0.052246087401166874,2.3,23.61,-4.84,True
2026-03-03,RHI,24.26,24.14,-0.49,10.8,7.2,14.3,0.006520900520360251,0.0907511341777173,1.2,23.21,-4.33,True
2026-03-17,RHI,22.66,21.87,-3.49,6.0,3.4,8.5,0.0,0.034025734117637874,1.6,24.55,8.34,False
2026-03-31,RHI,25.39,24.89,-1.97,3.3,0.0,6.6,0.0,0.03786851699105975,0.5,24.015,-5.42,True
2026-04-15,RHI,27.61,26.91,-2.54,1.4,0.0,2.8,0.0,0.005735603457148297,1.1,29.48,6.77,False
2026-04-29,RHI,27.17,26.16,-3.72,1.5,0.0,3.0,0.0,0.0,2.9,26.185,-3.63,True
2026-05-13,RHI,24.9,24.99,0.36,0.9,0.0,1.9,0.0,0.0,2.8,26.235,5.36,True
2026-05-28,RHI,28.41,27.9,-1.8,0.0,0.0,0.0,0.0,0.0,1.0,31.63,11.33,False
2026-06-11,RHI,31.555,31.35,-0.65,0.0,0.0,0.0,0.0,0.0,0.1,31.57,0.05,False
2026-06-26,RHI,32.745,32.12,-1.91,0.0,0.0,0.0,0.0,0.0,1.2,33.335,1.8,False
2024-09-09,SHEN,13.99,13.86,-0.93,0.5,0.0,0.9,0.0,0.0,0.0,15.88,13.51,False
2024-09-23,SHEN,15.41,15.18,-1.49,2.4,0.0,4.7,0.0,0.0,1.9,14.09,-8.57,True
2024-10-07,SHEN,13.08,13.23,1.15,0.0,0.0,0.0,0.0,0.0,2.0,12.74,-2.6,False
2024-10-21,SHEN,13.72,13.81,0.66,0.0,0.0,0.0,0.0,0.0,1.8,14.95,8.97,True
2024-11-04,SHEN,14.24,13.82,-2.95,0.0,0.0,0.0,0.0,0.0,4.0,13.005,-8.67,True
2024-11-18,SHEN,13.03,13.0,-0.23,0.7,0.0,1.3,0.0,0.0,0.3,13.41,2.92,False
2024-12-03,SHEN,13.49,13.19,-2.22,0.0,0.0,0.0,0.0,0.0,2.0,13.64,1.11,False
2024-12-17,SHEN,13.35,13.36,0.07,0.0,0.0,0.0,0.0,0.0,1.7,12.845,-3.78,False
